,CHROM,BIN_START,BIN_END,N_VARIANTS,PI,Name
2093,NC_044374.1,10490001,10500000,2,3.67E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2094,NC_044374.1,10550001,10560000,4,1.79E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2095,NC_044374.1,10630001,10640000,1,1.06E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2096,NC_044374.1,11080001,11090000,2,8.68E-07,Medicinal Genomics StrainSEEK V1 (n=289)
2097,NC_044374.1,11140001,11150000,10,0.000177031,Medicinal Genomics StrainSEEK V1 (n=289)
2098,NC_044374.1,11170001,11180000,2,1.69E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2099,NC_044374.1,11280001,11290000,1,2.01E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2100,NC_044374.1,12000001,12010000,3,3.95E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2101,NC_044374.1,12210001,12220000,1,3.48E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2102,NC_044374.1,12290001,12300000,1,2.83E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2103,NC_044374.1,12320001,12330000,3,1.28E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2104,NC_044374.1,12480001,12490000,21,0.000108761,Medicinal Genomics StrainSEEK V1 (n=289)
2105,NC_044374.1,13300001,13310000,15,3.27E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2106,NC_044374.1,13310001,13320000,4,3.13E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2107,NC_044374.1,13740001,13750000,1,3.07E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2108,NC_044374.1,14180001,14190000,11,3.26E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2109,NC_044374.1,14670001,14680000,3,2.12E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2110,NC_044374.1,14760001,14770000,5,1.89E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2111,NC_044374.1,14850001,14860000,6,4.04E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2112,NC_044374.1,15050001,15060000,4,5.18E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2113,NC_044374.1,15480001,15490000,8,5.34E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2114,NC_044374.1,15550001,15560000,1,9.03E-07,Medicinal Genomics StrainSEEK V1 (n=289)
2115,NC_044374.1,15560001,15570000,1,4.92E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2116,NC_044374.1,15860001,15870000,13,5.24E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2117,NC_044374.1,15870001,15880000,1,2.13E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2118,NC_044374.1,16360001,16370000,14,6.73E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2119,NC_044374.1,16970001,16980000,4,2.02E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2120,NC_044374.1,17040001,17050000,1,5.92E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2121,NC_044374.1,17060001,17070000,2,9.52E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2122,NC_044374.1,17100001,17110000,3,3.21E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2123,NC_044374.1,17240001,17250000,4,1.41E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2124,NC_044374.1,17280001,17290000,1,4.68E-07,Medicinal Genomics StrainSEEK V1 (n=289)
2125,NC_044374.1,17330001,17340000,4,7.54E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2126,NC_044374.1,17400001,17410000,12,3.95E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2127,NC_044374.1,17480001,17490000,2,9.85E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2128,NC_044374.1,17630001,17640000,1,5.37E-07,Medicinal Genomics StrainSEEK V1 (n=289)
2129,NC_044374.1,17780001,17790000,2,1.96E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2130,NC_044374.1,18540001,18550000,3,5.36E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2131,NC_044374.1,18720001,18730000,2,1.26E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2132,NC_044374.1,18930001,18940000,5,3.73E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2133,NC_044374.1,19090001,19100000,4,1.53E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2134,NC_044374.1,19100001,19110000,2,2.44E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2135,NC_044374.1,19300001,19310000,4,2.32E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2136,NC_044374.1,19320001,19330000,5,1.23E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2137,NC_044374.1,19330001,19340000,4,3.97E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2138,NC_044374.1,19460001,19470000,1,6.44E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2139,NC_044374.1,19510001,19520000,1,6.40E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2140,NC_044374.1,19570001,19580000,3,1.58E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2141,NC_044374.1,19600001,19610000,1,1.12E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2142,NC_044374.1,19630001,19640000,5,8.60E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2143,NC_044374.1,19800001,19810000,2,1.28E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2144,NC_044374.1,19810001,19820000,2,1.23E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2145,NC_044374.1,19960001,19970000,6,6.54E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2146,NC_044374.1,20100001,20110000,3,9.74E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2147,NC_044374.1,20150001,20160000,7,1.77E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2148,NC_044374.1,20170001,20180000,10,3.84E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2149,NC_044374.1,20290001,20300000,3,1.11E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2150,NC_044374.1,20690001,20700000,6,9.69E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2151,NC_044374.1,20860001,20870000,15,0.000294829,Medicinal Genomics StrainSEEK V1 (n=289)
2152,NC_044374.1,21290001,21300000,1,3.42E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2153,NC_044374.1,21350001,21360000,5,0.000108379,Medicinal Genomics StrainSEEK V1 (n=289)
2154,NC_044374.1,21560001,21570000,3,1.46E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2155,NC_044374.1,21590001,21600000,3,9.22E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2156,NC_044374.1,21610001,21620000,6,3.93E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2157,NC_044374.1,21690001,21700000,1,2.43E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2158,NC_044374.1,21750001,21760000,13,0.000207807,Medicinal Genomics StrainSEEK V1 (n=289)
2159,NC_044374.1,22420001,22430000,2,1.39E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2160,NC_044374.1,22440001,22450000,1,2.61E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2161,NC_044374.1,22630001,22640000,2,4.18E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2162,NC_044374.1,22650001,22660000,10,0.000118498,Medicinal Genomics StrainSEEK V1 (n=289)
2163,NC_044374.1,22660001,22670000,3,1.56E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2164,NC_044374.1,22670001,22680000,2,2.61E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2165,NC_044374.1,22850001,22860000,1,3.67E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2166,NC_044374.1,22920001,22930000,1,3.06E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2167,NC_044374.1,22930001,22940000,3,2.73E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2168,NC_044374.1,23390001,23400000,2,4.29E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2169,NC_044374.1,23450001,23460000,1,3.48E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2170,NC_044374.1,23490001,23500000,3,1.77E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2171,NC_044374.1,24040001,24050000,3,3.11E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2172,NC_044374.1,24360001,24370000,6,4.13E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2173,NC_044374.1,24430001,24440000,5,4.29E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2174,NC_044374.1,25050001,25060000,2,8.59E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2175,NC_044374.1,25130001,25140000,4,1.69E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2176,NC_044374.1,25140001,25150000,8,8.91E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2177,NC_044374.1,25180001,25190000,4,3.75E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2178,NC_044374.1,25310001,25320000,1,7.64E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2179,NC_044374.1,25870001,25880000,2,1.01E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2180,NC_044374.1,26250001,26260000,5,6.23E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2181,NC_044374.1,26320001,26330000,1,1.47E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2182,NC_044374.1,26510001,26520000,22,0.000129867,Medicinal Genomics StrainSEEK V1 (n=289)
2183,NC_044374.1,26690001,26700000,7,3.14E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2184,NC_044374.1,26700001,26710000,8,3.56E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2185,NC_044374.1,26910001,26920000,8,2.58E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2186,NC_044374.1,27040001,27050000,8,4.23E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2187,NC_044374.1,27080001,27090000,9,8.09E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2188,NC_044374.1,27180001,27190000,9,5.93E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2189,NC_044374.1,29260001,29270000,10,3.05E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2190,NC_044374.1,29340001,29350000,1,3.74E-07,Medicinal Genomics StrainSEEK V1 (n=289)
2191,NC_044374.1,29420001,29430000,22,0.000124128,Medicinal Genomics StrainSEEK V1 (n=289)
2192,NC_044374.1,30470001,30480000,3,1.79E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2193,NC_044374.1,30720001,30730000,2,2.34E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2194,NC_044374.1,30910001,30920000,3,5.51E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2195,NC_044374.1,31020001,31030000,3,8.73E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2196,NC_044374.1,31080001,31090000,2,1.76E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2197,NC_044374.1,31220001,31230000,7,7.14E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2198,NC_044374.1,31460001,31470000,2,3.09E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2199,NC_044374.1,31550001,31560000,3,1.02E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2200,NC_044374.1,31810001,31820000,15,0.000283669,Medicinal Genomics StrainSEEK V1 (n=289)
2201,NC_044374.1,32260001,32270000,1,2.28E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2202,NC_044374.1,32400001,32410000,2,1.76E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2203,NC_044374.1,32760001,32770000,9,1.55E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2204,NC_044374.1,33090001,33100000,2,9.66E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2205,NC_044374.1,33240001,33250000,6,7.93E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2206,NC_044374.1,33270001,33280000,1,2.89E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2207,NC_044374.1,33300001,33310000,2,1.79E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2208,NC_044374.1,33490001,33500000,4,5.13E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2209,NC_044374.1,34230001,34240000,32,8.20E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2210,NC_044374.1,34300001,34310000,5,5.81E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2211,NC_044374.1,34590001,34600000,1,5.26E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2212,NC_044374.1,34660001,34670000,13,7.78E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2213,NC_044374.1,34830001,34840000,1,3.31E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2214,NC_044374.1,35420001,35430000,2,1.02E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2215,NC_044374.1,35590001,35600000,15,0.000135475,Medicinal Genomics StrainSEEK V1 (n=289)
2216,NC_044374.1,35770001,35780000,13,6.25E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2217,NC_044374.1,35920001,35930000,1,9.39E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2218,NC_044374.1,36820001,36830000,2,1.65E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2219,NC_044374.1,37110001,37120000,1,5.18E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2220,NC_044374.1,37150001,37160000,2,2.12E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2221,NC_044374.1,37730001,37740000,18,2.86E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2222,NC_044374.1,37790001,37800000,7,8.28E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2223,NC_044374.1,38110001,38120000,2,1.06E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2224,NC_044374.1,38390001,38400000,9,6.62E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2225,NC_044374.1,38430001,38440000,7,4.18E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2226,NC_044374.1,38670001,38680000,4,6.39E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2227,NC_044374.1,38880001,38890000,1,2.58E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2228,NC_044374.1,39180001,39190000,6,1.93E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2229,NC_044374.1,39750001,39760000,6,8.98E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2230,NC_044374.1,39760001,39770000,2,4.20E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2231,NC_044374.1,39810001,39820000,3,4.52E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2232,NC_044374.1,39900001,39910000,5,6.31E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2233,NC_044374.1,40940001,40950000,8,5.07E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2234,NC_044374.1,41380001,41390000,12,2.60E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2235,NC_044374.1,42000001,42010000,3,2.46E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2236,NC_044374.1,42070001,42080000,6,1.80E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2237,NC_044374.1,42830001,42840000,1,3.26E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2238,NC_044374.1,43100001,43110000,4,1.35E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2239,NC_044374.1,43450001,43460000,2,6.40E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2240,NC_044374.1,43520001,43530000,2,1.02E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2241,NC_044374.1,43740001,43750000,1,1.52E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2242,NC_044374.1,43830001,43840000,1,1.26E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2243,NC_044374.1,43850001,43860000,3,1.45E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2244,NC_044374.1,43870001,43880000,2,1.22E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2245,NC_044374.1,43940001,43950000,6,3.50E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2246,NC_044374.1,44030001,44040000,1,6.89E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2247,NC_044374.1,44060001,44070000,1,3.16E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2248,NC_044374.1,44080001,44090000,4,6.10E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2249,NC_044374.1,44240001,44250000,6,2.02E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2250,NC_044374.1,44350001,44360000,1,5.49E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2251,NC_044374.1,44690001,44700000,1,3.48E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2252,NC_044374.1,44750001,44760000,2,3.93E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2253,NC_044374.1,44880001,44890000,1,6.46E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2254,NC_044374.1,45040001,45050000,1,8.65E-07,Medicinal Genomics StrainSEEK V1 (n=289)
2255,NC_044374.1,45420001,45430000,1,1.40E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2256,NC_044374.1,45560001,45570000,8,2.87E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2257,NC_044374.1,45760001,45770000,1,2.74E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2258,NC_044374.1,46040001,46050000,10,7.59E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2259,NC_044374.1,46050001,46060000,1,2.54E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2260,NC_044374.1,46080001,46090000,5,0.000101936,Medicinal Genomics StrainSEEK V1 (n=289)
2261,NC_044374.1,46380001,46390000,2,1.41E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2262,NC_044374.1,46530001,46540000,10,5.74E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2263,NC_044374.1,46800001,46810000,6,1.49E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2264,NC_044374.1,46970001,46980000,1,2.11E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2265,NC_044374.1,47020001,47030000,1,5.84E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2266,NC_044374.1,47180001,47190000,3,7.34E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2267,NC_044374.1,47230001,47240000,1,1.01E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2268,NC_044374.1,47430001,47440000,10,1.35E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2269,NC_044374.1,47880001,47890000,1,2.72E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2270,NC_044374.1,48100001,48110000,5,3.65E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2271,NC_044374.1,48240001,48250000,1,4.70E-07,Medicinal Genomics StrainSEEK V1 (n=289)
2272,NC_044374.1,48530001,48540000,3,5.00E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2273,NC_044374.1,48610001,48620000,4,2.96E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2274,NC_044374.1,48730001,48740000,14,2.87E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2275,NC_044374.1,48760001,48770000,4,3.43E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2276,NC_044374.1,48790001,48800000,3,6.10E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2277,NC_044374.1,49090001,49100000,2,1.65E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2278,NC_044374.1,49130001,49140000,21,8.71E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2279,NC_044374.1,49450001,49460000,8,1.13E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2280,NC_044374.1,49510001,49520000,13,4.68E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2281,NC_044374.1,49770001,49780000,3,1.44E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2282,NC_044374.1,50110001,50120000,12,1.52E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2283,NC_044374.1,50230001,50240000,3,4.13E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2284,NC_044374.1,50340001,50350000,4,1.39E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2285,NC_044374.1,50370001,50380000,1,1.30E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2286,NC_044374.1,50380001,50390000,1,5.88E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2287,NC_044374.1,50650001,50660000,1,7.32E-07,Medicinal Genomics StrainSEEK V1 (n=289)
2288,NC_044374.1,50690001,50700000,1,2.20E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2289,NC_044374.1,50870001,50880000,23,7.91E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2290,NC_044374.1,51050001,51060000,1,7.25E-07,Medicinal Genomics StrainSEEK V1 (n=289)
2291,NC_044374.1,51140001,51150000,3,4.63E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2292,NC_044374.1,51400001,51410000,7,6.79E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2293,NC_044374.1,51480001,51490000,2,4.83E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2294,NC_044374.1,51680001,51690000,7,1.74E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2295,NC_044374.1,51850001,51860000,6,7.41E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2296,NC_044374.1,51870001,51880000,4,4.37E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2297,NC_044374.1,51950001,51960000,6,4.01E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2298,NC_044374.1,52190001,52200000,1,1.38E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2299,NC_044374.1,52330001,52340000,5,4.57E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2300,NC_044374.1,52380001,52390000,7,2.73E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2301,NC_044374.1,52420001,52430000,1,9.59E-07,Medicinal Genomics StrainSEEK V1 (n=289)
2302,NC_044374.1,52740001,52750000,1,1.62E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2303,NC_044374.1,52860001,52870000,9,3.26E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2304,NC_044374.1,53070001,53080000,9,8.84E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2305,NC_044374.1,53190001,53200000,27,0.000106858,Medicinal Genomics StrainSEEK V1 (n=289)
2306,NC_044374.1,53250001,53260000,1,3.17E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2307,NC_044374.1,53410001,53420000,4,1.11E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2308,NC_044374.1,53590001,53600000,6,8.63E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2309,NC_044374.1,53860001,53870000,4,2.90E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2310,NC_044374.1,53960001,53970000,6,4.85E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2311,NC_044374.1,54130001,54140000,2,2.20E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2312,NC_044374.1,54350001,54360000,3,2.04E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2313,NC_044374.1,54450001,54460000,1,6.60E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2314,NC_044374.1,54530001,54540000,9,7.97E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2315,NC_044374.1,54960001,54970000,7,5.72E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2316,NC_044374.1,55020001,55030000,3,2.83E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2317,NC_044374.1,55330001,55340000,3,2.48E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2318,NC_044374.1,55380001,55390000,21,4.85E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2319,NC_044374.1,55460001,55470000,2,2.20E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2320,NC_044374.1,55500001,55510000,1,2.93E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2321,NC_044374.1,55730001,55740000,5,2.80E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2322,NC_044374.1,55830001,55840000,3,4.64E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2323,NC_044374.1,55960001,55970000,6,6.38E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2324,NC_044374.1,56810001,56820000,7,2.96E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2325,NC_044374.1,56990001,57000000,14,8.81E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2326,NC_044374.1,57180001,57190000,29,8.85E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2327,NC_044374.1,57240001,57250000,7,8.51E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2328,NC_044374.1,57370001,57380000,10,2.46E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2329,NC_044374.1,57490001,57500000,1,9.03E-07,Medicinal Genomics StrainSEEK V1 (n=289)
2330,NC_044374.1,57530001,57540000,2,2.53E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2331,NC_044374.1,57680001,57690000,8,4.76E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2332,NC_044374.1,57720001,57730000,6,1.00E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2333,NC_044374.1,57880001,57890000,21,0.000246033,Medicinal Genomics StrainSEEK V1 (n=289)
2334,NC_044374.1,58230001,58240000,3,1.53E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2335,NC_044374.1,58240001,58250000,2,4.01E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2336,NC_044374.1,58330001,58340000,2,7.24E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2337,NC_044374.1,58350001,58360000,2,8.34E-06,Medicinal Genomics StrainSEEK V1 (n=289)
2338,NC_044374.1,58810001,58820000,1,2.62E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2339,NC_044374.1,58850001,58860000,1,7.75E-07,Medicinal Genomics StrainSEEK V1 (n=289)
2340,NC_044374.1,59070001,59080000,17,4.10E-05,Medicinal Genomics StrainSEEK V1 (n=289)
2341,NC_044374.1,59120001,59130000,6,4.04E-05,Medicinal Genomics StrainSEEK V1 (n=289)
